inst#,actual,predicted,error,prediction,mes,maxC,minC,rocioC,hum_rel,velo_vien_kph,vien_grad_sex,nubosidad_por,visibility,radiac_solar_watios_m2,energ_solar_MJ_m2,uvindex,clase_hoy
719,2:despejado,2:despejado,,0.99,4.468905,24.739018,18.501902,17.474636,81.187132,25.788776,184.847113,48.69593,9.988518,214.209614,18.864502,8,parcialmente_nublado
720,4:parcialmente_nublado,3:nublado,+,0.7,9,19.1,15.1,13.4,81.8,20.2,177.6,96.3,8.8,276.9,24,10,nublado
721,3:nublado,3:nublado,,0.84,10,18.1,15.1,14.4,88.5,23.7,173.5,100,8.5,285.1,24.6,9,nublado
722,2:despejado,2:despejado,,0.97,1,26.233146,20.379562,18.879518,75.837921,21.755893,175.725031,48.761613,9.823953,348.491082,30.160747,10,parcialmente_nublado
723,4:parcialmente_nublado,1:lluvioso,+,0.74,3,29.1,22.9,20.9,77.7,18.2,184.3,56.7,10,287.4,25,10,lluvioso
724,1:lluvioso,4:parcialmente_nublado,+,0.9,4,23.2,19,18.2,83.7,22.3,181.8,68.7,10,257.4,22.2,9,parcialmente_nublado
725,2:despejado,2:despejado,,0.95,6,18.464424,17.74182,16.851817,80.305146,27.601049,166.515104,48.118359,9.83129,238.811099,20.322676,8,parcialmente_nublado
726,2:despejado,2:despejado,,0.98,4,24.455264,19.390464,18.145997,77.960125,27.258155,164.486289,28.710734,9.969747,276.911518,22.755808,9.871843,parcialmente_nublado
727,2:despejado,2:despejado,,0.61,1.045213,25.433657,21.564912,18.676551,77.387223,24.870398,177.477624,85.779036,10,336.405702,30.198587,10,parcialmente_nublado
728,1:lluvioso,1:lluvioso,,0.98,3.113739,24.22333,19.49491,18,82.174014,18.317756,182.510862,79.464263,9.8,186.789124,16.206481,7.379516,lluvioso
729,4:parcialmente_nublado,4:parcialmente_nublado,,0.77,4,28,20,18.8,75.6,16.6,179.5,60.1,10.2,241.3,20.8,8,parcialmente_nublado
730,2:despejado,2:despejado,,0.94,5.325329,17.405004,18.739724,15.003006,84.84161,14.572681,205.24749,65.537426,7.690134,242.056471,21.706041,8.274782,parcialmente_nublado
731,1:lluvioso,1:lluvioso,,0.93,2,28.2,22.1,20.1,76.4,22.3,192,79.5,10,219.7,19,9,lluvioso
732,2:despejado,2:despejado,,0.95,6,23.028616,16.934136,17.183161,81.304272,26.563462,166.554837,33.998138,9.887797,237.659004,20.480214,8,parcialmente_nublado
733,1:lluvioso,1:lluvioso,,0.76,7,19.4,17.1,14.2,79.3,20.5,224.6,97.5,9.9,210.5,18.1,8,lluvioso
734,4:parcialmente_nublado,4:parcialmente_nublado,,0.69,5,23,18.7,17.7,85.1,11.2,212.4,59.6,6.3,251.9,21.8,9,parcialmente_nublado
735,4:parcialmente_nublado,4:parcialmente_nublado,,0.61,11,21.2,15.9,14.1,79.2,22.4,181.3,73.9,10,210.7,18.3,9,parcialmente_nublado
736,4:parcialmente_nublado,1:lluvioso,+,0.91,10,20.1,17.1,15.6,83.2,25.9,167.1,100,9.4,56.5,4.7,2,lluvioso
737,2:despejado,2:despejado,,0.54,2.574799,25.086691,20.92744,17.927067,79.653995,18.988887,184.091137,61.565165,8.937911,307.425012,25.453456,10,parcialmente_nublado
738,1:lluvioso,1:lluvioso,,0.55,6,18.2,16.1,13.7,81.1,22.3,175.9,99.2,8.5,230,19.7,8,lluvioso
739,1:lluvioso,1:lluvioso,,0.74,2.054298,24.799005,20.893326,18.948997,83.419063,25.288063,167.262391,99.511636,9.679377,144.314029,12.551506,5.854934,lluvioso
740,1:lluvioso,1:lluvioso,,0.88,12,22.2,18.1,16.3,80.5,29,165.6,81.6,10,197,16.9,8,lluvioso
741,3:nublado,3:nublado,,0.78,9.598904,18.022292,14.920731,12.659826,80.5,23.311523,189.257414,99.693188,9.689505,150.40152,12.9,6.495608,nublado
742,2:despejado,2:despejado,,0.9,4.588837,20.357203,15.777137,16.456971,85.041176,14.641789,205.725416,73.182076,6.930969,237.19156,20.590516,8.768413,parcialmente_nublado
743,2:despejado,2:despejado,,0.97,5.075398,18.405834,17.731118,16.424269,82.383965,24.388336,175.148909,57.371008,9.431418,236.154232,20.340642,8.600017,parcialmente_nublado
744,3:nublado,3:nublado,,0.6,11,21.1,16.9,14.2,78.4,16.3,207.8,99.2,9.3,150.7,13,8,nublado
745,2:despejado,2:despejado,,0.92,4.566309,23.951476,18.347112,17.438149,80.643623,21.664258,174.618374,47.158934,9.75991,208.386015,18.147549,8,parcialmente_nublado
746,1:lluvioso,4:parcialmente_nublado,+,0.65,12,25.1,18.1,17.1,78.6,22.3,168.3,64.6,10,279.7,24.3,9,parcialmente_nublado
747,2:despejado,2:despejado,,0.99,4.267708,19.337533,19.748546,13.989725,76.783406,24.724516,170.614824,54.675579,9.457648,245.285757,21.052768,9,parcialmente_nublado
748,3:nublado,3:nublado,,0.88,5.884745,19.438786,16.228466,15.747148,88.8157,13.778256,183.721018,100,7.365111,212.84731,18.377523,8,nublado
749,1:lluvioso,1:lluvioso,,0.88,7.205723,24.420615,19.223026,17.415667,77.840719,22.869762,180.587515,74.6945,9.474192,194.047303,16.711728,8.526225,lluvioso
750,3:nublado,3:nublado,,0.63,7,18.677424,16.187608,14.274783,81.512673,22.094327,172.429405,95.923983,9.616663,238.525848,20.708305,8,nublado
751,1:lluvioso,3:nublado,+,0.74,11,21,18,16,80.5,18.4,187,98.4,10.5,351.1,30.3,10,nublado
752,1:lluvioso,1:lluvioso,,0.83,2,28.1,23.1,20.5,75.3,25.9,173.1,82.7,10,183.6,15.9,8,lluvioso
753,4:parcialmente_nublado,1:lluvioso,+,0.52,9,20.2,16.9,14.7,79.8,22.3,170.1,85.1,10,254.3,22,9,lluvioso
754,3:nublado,3:nublado,,0.97,6.601938,18.916701,16.595477,14.607855,83.2,17.391092,184.758931,100,8.461152,236.397117,20.588442,8.106412,nublado
755,4:parcialmente_nublado,4:parcialmente_nublado,,0.77,1,28,19,18.9,77.2,16.6,190.9,64.3,9.4,341.3,29.3,10,parcialmente_nublado
756,3:nublado,3:nublado,,0.41,5,24,19,16.9,75.9,22.3,204,82,9.7,246.2,21.2,8,parcialmente_nublado
757,4:parcialmente_nublado,4:parcialmente_nublado,,0.59,1,26,21.9,20,81.6,18.4,166.8,96.1,10.3,256.2,22.2,9,nublado
758,3:nublado,3:nublado,,0.78,9,21.00813,16.875722,15.498592,81.722852,27.986496,167.417969,98.928248,9.807061,303.393629,26.195633,10,nublado
759,4:parcialmente_nublado,4:parcialmente_nublado,,0.8,4,25,16.9,17.2,85,13,184.4,66.6,6.8,280.2,24.2,9,parcialmente_nublado
760,2:despejado,2:despejado,,0.93,4,25.802683,19.617783,17.505289,78.212138,24.30515,177.774177,50.082166,9.839875,222.946587,20.523925,8.010397,parcialmente_nublado
761,3:nublado,3:nublado,,0.91,8,17.2,15,13.5,83.4,16.6,165.2,100,9.6,273.6,23.6,9,nublado
762,1:lluvioso,1:lluvioso,,0.53,4,30.1,24.1,21.5,73.6,20.5,176.4,30,10,293.4,25.3,10,lluvioso
763,2:despejado,2:despejado,,0.99,4.635752,23.53684,16.013198,13.0185,79.763088,25.841711,166.245928,25.391439,9.951063,249.324282,21.774282,8.688245,parcialmente_nublado
764,4:parcialmente_nublado,4:parcialmente_nublado,,0.599,1,22.1,18.9,18.2,88.3,13,234.2,90.4,6.6,352.9,30.6,10,nublado
765,1:lluvioso,4:parcialmente_nublado,+,0.44,2,25.1,18.9,17.2,79,16.3,200.9,58.8,9.5,362.5,31.3,10,parcialmente_nublado
766,2:despejado,2:despejado,,0.96,4,24.040413,17.984454,17.627899,83.629417,24.427651,172.062236,33.027688,8.532292,281.204383,24.640525,10,parcialmente_nublado
767,4:parcialmente_nublado,4:parcialmente_nublado,,0.66,2,27.1,22.1,20.2,78,22.3,171.3,61.3,9.8,295.4,25.6,9,parcialmente_nublado
768,4:parcialmente_nublado,4:parcialmente_nublado,,0.83,1,25,19,17.2,77,20.5,175.7,78.8,10.2,226.5,19.6,8,parcialmente_nublado
769,1:lluvioso,2:despejado,+,0.57,5,22.4,17.1,16.1,81.4,20.3,179.1,30.9,9.7,218.3,18.9,8,parcialmente_nublado
770,2:despejado,2:despejado,,1,6.391939,17.2,15.1,13.869675,87.930186,18.474146,180.170087,91.310346,7.087414,236.247348,20.4,8,parcialmente_nublado
771,1:lluvioso,1:lluvioso,,0.63,5,22.369646,18.28692,17.850144,87.398308,29.5,170.289289,54.939336,9.500707,183.395593,15.393803,7,parcialmente_nublado
772,4:parcialmente_nublado,4:parcialmente_nublado,,0.66,2,26.2,22,20.2,81.5,20.5,176.7,86.4,10.3,315.8,27.3,10,parcialmente_nublado
773,4:parcialmente_nublado,4:parcialmente_nublado,,0.8,12,25.2,19,17.8,79.4,25.9,171.9,61.7,10,326.4,28.3,10,parcialmente_nublado
774,2:despejado,2:despejado,,0.98,4.111159,23.847265,18.90387,17.498544,82.038729,21.436039,186.405734,48.126465,9.904286,210.14011,18.52608,8,parcialmente_nublado
775,3:nublado,3:nublado,,0.57,8,18.1,14,13.1,83.7,18.4,200.6,89.9,7.2,276,23.9,9,parcialmente_nublado
776,3:nublado,3:nublado,,0.97,8,18,15,14,86.2,22.3,162.7,100,9.1,260.1,22.6,9,nublado
777,3:nublado,3:nublado,,0.9,10,20,16,15.1,85.590316,18.44357,177.795607,99.032184,9.666383,328.794533,28.359275,10,nublado
778,2:despejado,2:despejado,,1,4,25.1,20.073218,17.24675,75.80193,25.6,165.288941,27.200058,9.817677,251.314769,22.407214,9,parcialmente_nublado
779,2:despejado,2:despejado,,1,4,24.995078,18.937102,18.07907,79.50513,15.950386,183.093987,27.355943,8.714089,295.351065,25.035701,10,parcialmente_nublado
780,2:despejado,2:despejado,,1,6.858087,17.2,15.1,13.602788,86.470729,20.018173,185.173644,85.998568,7.138129,236.319115,20.4,8,parcialmente_nublado
781,3:nublado,3:nublado,,0.91,7,17.1,14,13,87.3,18.4,166.1,100,7.9,254.5,21.8,9,nublado
782,2:despejado,2:despejado,,0.97,4.018272,20.392944,18.625245,14.222041,77.052183,25.426212,173.886182,30.221554,9.864303,231.980509,19.829066,8,parcialmente_nublado
783,4:parcialmente_nublado,1:lluvioso,+,0.67,4,25.2,19.9,18.8,81.8,16.6,225.7,67.7,9.6,210.3,18.1,7,lluvioso
784,2:despejado,2:despejado,,0.64,4.974288,23.714625,15.493891,16.54149,80.934294,24.372941,159.6413,81.791197,7.322194,243.130875,21.03523,8.894552,parcialmente_nublado
785,2:despejado,2:despejado,,1,4,25.866826,18.527091,17.124068,76.522383,25.433595,174.708373,43.402813,9.885502,247.185997,21.30505,9,parcialmente_nublado
786,3:nublado,3:nublado,,0.7,8.045289,18.1,14.066848,13.335931,87.101332,22.342286,173.703197,100,8.372713,240.220093,20.735395,8.0862,nublado
787,1:lluvioso,4:parcialmente_nublado,+,0.53,1,25.1,20.6,18.5,80.3,18.4,183.4,50.2,9.6,328,28.3,10,lluvioso
788,2:despejado,2:despejado,,1,4,25.1,19.236619,17.4,76.648723,22.427876,170.951024,46.175391,9.708491,235.728222,20.979251,8.499754,parcialmente_nublado
789,1:lluvioso,4:parcialmente_nublado,+,0.87,2,26,21,20.1,82.4,35.3,168.2,64.6,10,293.3,25.3,10,parcialmente_nublado
790,3:nublado,3:nublado,,0.55,8.189292,23.1,19.196221,15.455409,73.50532,29.293296,165.605733,91.3,10,287.5962,24.89325,10,nublado
791,4:parcialmente_nublado,4:parcialmente_nublado,,0.71,11,22.9,18.1,17,82.3,24.1,222.4,53.1,8.6,334,28.8,10,parcialmente_nublado
792,4:parcialmente_nublado,4:parcialmente_nublado,,0.61,3,27.1,22.7,20,75.7,25.9,195.7,78.1,9.8,308,26.6,10,parcialmente_nublado
793,4:parcialmente_nublado,4:parcialmente_nublado,,0.59,12,23,19,16.9,80.6,16.6,175.9,75.3,10,348.8,30.1,10,parcialmente_nublado
794,3:nublado,3:nublado,,0.94,9,17.1,14.9,13.1,84,14.6,197.9,100,7.6,69.7,6,3,nublado
795,4:parcialmente_nublado,3:nublado,+,0.56,1,29.1,23.4,21.1,75.6,18.4,175,92.1,10,323.4,27.8,10,nublado
796,3:nublado,4:parcialmente_nublado,+,0.61,9,22,18,15.2,76.7,18.4,172.1,71.6,10,315,27.2,10,parcialmente_nublado
797,2:despejado,2:despejado,,1,4.910966,22.190018,15.464454,14.727381,77.510097,23.324323,172.534331,21.671414,9.850918,244.883484,21.151239,8.98085,parcialmente_nublado
798,1:lluvioso,1:lluvioso,,0.51,3,28.1,21.9,20.5,79.9,24.1,176.9,62.1,8.9,256.2,22,9,parcialmente_nublado
799,4:parcialmente_nublado,4:parcialmente_nublado,,0.7,4,26.1,22.1,17.8,69,25.9,166.4,71.2,10,265.2,22.9,9,parcialmente_nublado
800,1:lluvioso,1:lluvioso,,0.98,1,28.1,21.1,21.2,81.9,25.9,172.4,75.8,9.3,232.5,20,9,lluvioso
801,4:parcialmente_nublado,4:parcialmente_nublado,,0.67,3,25.7,19.9,18.3,78.3,18.4,180.1,56.7,10,215.9,18.7,9,parcialmente_nublado
802,2:despejado,2:despejado,,1,4,24.046299,20,17.221037,78.820821,30.539436,162.306781,56.86892,9.040844,276.934144,23.162645,9.247952,parcialmente_nublado
803,1:lluvioso,4:parcialmente_nublado,+,0.59,12,24.2,20.9,17.8,76.5,29.5,169.8,85.9,10,328.6,28.4,10,parcialmente_nublado
804,4:parcialmente_nublado,4:parcialmente_nublado,,0.79,2,26,20,19.1,81.8,24.1,189.7,87.6,10.2,252.9,21.7,9,parcialmente_nublado
805,3:nublado,3:nublado,,0.45,9,19.1,15.9,13.3,78.4,31.2,169.7,90.8,9.9,112.5,9.8,4,nublado
806,2:despejado,2:despejado,,0.95,1,26.349783,21.862412,18.845577,76.929573,21.625149,176.546837,49.639151,9.933566,338.037832,29.320369,10,parcialmente_nublado
807,4:parcialmente_nublado,4:parcialmente_nublado,,0.77,3,27.9,21,20.3,80.9,20.5,180.2,70.8,9.8,244.3,21.2,10,parcialmente_nublado
808,3:nublado,3:nublado,,0.51,10,16.7,14.1,11.6,79.3,16.6,208.9,90.3,11.4,295.6,25.5,10,nublado
809,4:parcialmente_nublado,4:parcialmente_nublado,,0.66,11,22,18,15.8,78.9,22.3,170.1,76.1,9.9,335.9,28.9,10,parcialmente_nublado
810,2:despejado,2:despejado,,0.99,4.878657,22.345723,17.275689,17.284574,76.885686,25.569738,179.763885,46.377475,9.687133,251.587141,21.943256,9,parcialmente_nublado
811,2:despejado,2:despejado,,0.91,4.969091,26.011287,18.977823,17.424328,79.223926,20.574712,174.07938,47.186513,9.633628,216.632825,18.332183,8,parcialmente_nublado
812,2:despejado,2:despejado,,1,5.240299,18.1,14.631973,13.15741,80.713738,24.748935,174.298997,38.36036,9.459652,243.520421,20.80653,8.363597,parcialmente_nublado
813,2:despejado,2:despejado,,1,4.269122,18.465951,16.204886,15.373494,79.668021,20.036808,178.34981,51.603194,9.670779,240.500831,19.547464,8.873632,parcialmente_nublado
814,2:despejado,2:despejado,,0.97,4.588644,19.616385,18.921335,15.664249,85.41572,14.614633,213.744389,61.808498,8.696268,237.172077,21.821487,8.761543,parcialmente_nublado
815,1:lluvioso,1:lluvioso,,0.78,9.90609,20.683883,15.459013,14.439356,80.877805,27.7,172.098639,79.768368,8.866711,139.304261,11.858094,5.694176,lluvioso
816,3:nublado,3:nublado,,0.62,11.315765,22.78699,18.704591,16.870641,81.681145,27.7,164.324661,94.577361,9.997488,309.32558,26.720545,10,nublado
817,1:lluvioso,1:lluvioso,,0.79,2,28.445681,20.885308,19.307293,79.729908,19.923352,180.68015,95.387823,9.890309,242.259517,20.747833,8.606547,lluvioso
818,4:parcialmente_nublado,4:parcialmente_nublado,,0.52,2,25.4,21.7,19.8,78.7,29.5,169.4,63.9,9.6,307.7,26.8,10,parcialmente_nublado
819,2:despejado,2:despejado,,0.99,5.387484,24.137402,18.969968,17.606542,77.995958,24.344864,167.345475,51.369486,9.959932,232.653281,20.060765,8,parcialmente_nublado
820,2:despejado,2:despejado,,0.99,3.704359,25.623633,20.478722,20.282005,84.844913,31.362802,164.250629,45.271948,9.165338,297.082548,25.980342,10,parcialmente_nublado
821,2:despejado,2:despejado,,0.91,2.314053,26.084029,19.35798,18.881592,75.710882,18.787736,187.401231,82.807879,8.066435,323.62326,26.561281,10,parcialmente_nublado
822,1:lluvioso,1:lluvioso,,0.85,2.662238,27.340093,21.264422,20.824286,80.093712,16.6,187.119683,54.226693,9.920337,251.612843,21.764429,9,lluvioso
823,1:lluvioso,1:lluvioso,,0.95,2,29.1,22.1,21,79.1,18.4,183.6,65.5,9.7,263.3,22.7,9,lluvioso
824,2:despejado,2:despejado,,0.99,3.929575,26.224384,17.261835,18.399621,81.3633,20.683689,169.343229,32.556889,9.053544,300.545664,26.686181,10,parcialmente_nublado
825,1:lluvioso,1:lluvioso,,0.94,2.782054,24.545199,19.1,18.38489,80.748623,16.234783,216.965323,80.132415,10,220.001665,18.955444,8,lluvioso
826,3:nublado,3:nublado,,0.68,6,18.4,16.1,15.7,91.7,13,183.5,100,7.6,213.6,18.5,8,nublado
827,2:despejado,2:despejado,,0.97,4.451928,24.087767,19.059635,17.47389,80.289289,25.757853,179.920709,46.43445,9.852352,209.375159,17.917822,8,parcialmente_nublado
828,4:parcialmente_nublado,4:parcialmente_nublado,,0.82,12,25,19,18,80.1,22.3,168,83.5,10.1,282,24.2,10,parcialmente_nublado
829,1:lluvioso,1:lluvioso,,0.8,12,25.4,18.1,18.2,79.4,25.9,168.6,79.7,10,249.6,21.6,9,lluvioso
830,1:lluvioso,3:nublado,+,0.62,5,21.7,18.9,17.7,86.2,18.4,171,100,10,173,15,6,nublado
831,2:despejado,2:despejado,,0.88,6,19.766937,17.585648,15.014163,87.424984,23.687522,195.729559,64.665653,9.144492,235.984297,20.381582,8,parcialmente_nublado
832,4:parcialmente_nublado,4:parcialmente_nublado,,0.44,6,20.1,16.1,14.1,80.5,33.5,157.9,83.8,10,223.7,19.2,8,parcialmente_nublado
833,2:despejado,2:despejado,,1,4,24.457051,19.318182,16.77814,75.451888,30.771386,164.452526,25.721929,9.017707,275.487428,23.061047,9.377255,parcialmente_nublado
834,2:despejado,2:despejado,,0.89,4,24.82151,19.57891,18.164327,83.1002,23.010913,193.27625,48.16817,8.916208,246.740885,21.567812,9,parcialmente_nublado
835,4:parcialmente_nublado,3:nublado,+,0.66,6,18.1,15.1,12.6,81.2,20.5,173.4,83.2,6.7,240.8,21.1,8,parcialmente_nublado
836,1:lluvioso,1:lluvioso,,0.56,3.240308,29.307936,21.561243,18.905813,76.256587,27.346218,165.482768,67.175492,9.947971,236,20.444224,8.593904,parcialmente_nublado
837,1:lluvioso,4:parcialmente_nublado,+,0.63,3,28.1,23.1,20.7,78,18.4,180.2,69.6,9.9,294.6,25.4,10,parcialmente_nublado
838,3:nublado,3:nublado,,0.97,7,18.1,15.1,14,84.6,16.3,173.5,100,8.9,217.3,18.8,8,nublado
839,2:despejado,2:despejado,,0.98,5.853804,18.1,14.568068,13.037724,81.765049,20.279214,177.061278,45.085043,9.531387,242.358819,20.981574,8.207348,parcialmente_nublado
840,3:nublado,3:nublado,,0.5,10,18.4,14.9,12.8,80.5,23.7,194.2,97.9,9.6,148.9,12.9,7,nublado
841,1:lluvioso,3:nublado,+,0.46,12,26.2,19,18.8,79.9,16.6,182.2,92.2,9.7,211.5,18.1,8,nublado
842,4:parcialmente_nublado,3:nublado,+,0.94,7,21,18.7,15.6,77.2,14.8,170.1,100,10.1,227.1,19.8,8,nublado
843,3:nublado,3:nublado,,0.46,9,18.1,14.9,13.7,84.7,14.8,193.8,100,9.2,247.3,21.3,9,lluvioso
844,4:parcialmente_nublado,3:nublado,+,0.63,7,21,19,17.5,84.3,22.3,166.7,99.1,10.2,228.5,19.8,8,nublado
845,3:nublado,3:nublado,,0.52,10,21.580889,16.449649,13.952874,80.956468,23.319737,174.557553,76.818997,9.835018,128.664093,10.429028,5.010497,parcialmente_nublado
846,1:lluvioso,1:lluvioso,,0.81,8.343289,25.889504,20.99435,20.024435,81.793308,34.638278,168.512722,52.902758,9.961572,263.827274,22.828679,9,lluvioso
847,2:despejado,2:despejado,,0.97,3.918816,26.037121,19.137379,18.88946,75.453252,17.827146,188.237659,76.966388,8.329434,325.158102,28.760466,10,parcialmente_nublado
848,2:despejado,2:despejado,,1,6.540457,17.2,15.1,13.457481,85.574617,21.295413,184.057716,84.775807,7.099397,236.318678,20.4,8,parcialmente_nublado
849,1:lluvioso,4:parcialmente_nublado,+,0.54,1,24.2,20.1,18.3,80.1,20.5,174,76.7,9.7,331.6,28.5,10,lluvioso
850,3:nublado,3:nublado,,0.65,9.256869,18.624272,15.540465,13.42498,87.573196,15.298451,201.687072,100,8.421053,59.26081,5,2.190317,nublado
851,4:parcialmente_nublado,4:parcialmente_nublado,,0.53,2,25.1,19.9,17,73.4,24.1,172,26.9,10,240.2,20.8,8,parcialmente_nublado
852,4:parcialmente_nublado,4:parcialmente_nublado,,0.72,11,19.4,15.6,13.2,76.7,16.6,180.8,41.2,9.9,341.3,29.5,10,parcialmente_nublado
853,3:nublado,3:nublado,,0.74,8,19,17,14.3,80.4,33.5,163.5,100,10,270.3,23.4,9,nublado
854,2:despejado,2:despejado,,0.97,4,24.498292,20.022833,17.194746,76.514959,29.389841,164.310238,57.277814,9.932157,256.151135,21.124815,9,parcialmente_nublado
855,1:lluvioso,1:lluvioso,,0.82,4,23.2,18.1,16.5,81.9,24.2,179.1,56.5,9.5,231.4,20,8,lluvioso
856,1:lluvioso,3:nublado,+,0.65,5,21.2,18.9,17.5,86,16.6,205.5,100,9.9,182.5,15.7,7,nublado
857,1:lluvioso,1:lluvioso,,0.94,4,28.7,22.1,20.3,79.4,18.4,182.2,83.9,10,237.3,20.5,9,lluvioso
858,4:parcialmente_nublado,4:parcialmente_nublado,,0.77,2,28,23.2,21.1,78.3,16.6,179.8,83.6,10.2,240.7,20.8,8,parcialmente_nublado
859,3:nublado,1:lluvioso,+,0.7,6,20.4,16.7,15.2,82,14.8,176.4,100,9.7,216.3,18.6,8,lluvioso
860,1:lluvioso,1:lluvioso,,0.81,1,26.1,22.1,21.1,84.9,29,166.2,71.3,10,250.4,21.6,9,lluvioso
861,3:nublado,3:nublado,,0.95,7,18,16,14.1,82.2,16.6,174.6,100,9.1,244.9,21.2,8,nublado
862,3:nublado,4:parcialmente_nublado,+,0.46,6,25,21,18.6,78.9,16.6,175.3,86.1,10,221.8,19.2,8,parcialmente_nublado
863,1:lluvioso,1:lluvioso,,0.92,6,18.7,16.1,14.2,82.7,22.3,158.5,100,9.1,46.9,4,2,lluvioso
864,3:nublado,3:nublado,,0.89,7,18,14.9,14,87.5,14.8,181.1,100,7.1,231.5,20,8,nublado
865,1:lluvioso,1:lluvioso,,0.39,9.627772,18.991227,14.768302,14.453971,81.899376,26.553923,176.110763,74.800315,9.865338,273.136682,23.561641,9.383034,parcialmente_nublado
866,3:nublado,3:nublado,,0.48,7,23.1,20.7,15.9,70.5,18.4,174.6,85.6,9.8,238.2,20.5,9,parcialmente_nublado
867,4:parcialmente_nublado,4:parcialmente_nublado,,0.62,11,23.1,19.1,17,80.7,22.3,213.9,59,9.9,313.3,27.1,10,parcialmente_nublado
868,3:nublado,4:parcialmente_nublado,+,0.502,12,24.967253,19.010874,17.658352,80.988854,28.353561,163.695098,94.299087,9.637433,311.079687,26.740093,10,parcialmente_nublado
869,3:nublado,3:nublado,,0.81,8,17.1,15.1,12.9,82.3,23.7,175.7,100,10,238.5,20.7,8,nublado
870,1:lluvioso,4:parcialmente_nublado,+,0.45,8,23.1,18.3,15,69.3,31.7,162.2,85.7,10.6,272.5,23.5,9,parcialmente_nublado
871,4:parcialmente_nublado,3:nublado,+,0.71,8,17.1,14.1,12.5,83.2,20.5,175.5,98.8,7.9,266.4,23.1,9,nublado
872,3:nublado,1:lluvioso,+,0.58,12,21.1,18.7,16.9,84.5,16.6,185.9,97.9,10,207.5,18,8,lluvioso
873,3:nublado,3:nublado,,0.88,7,17,15,12.9,82.5,16.6,202.7,100,8.3,247.6,21.4,9,nublado
874,1:lluvioso,1:lluvioso,,0.57,4,23.1,17.1,16.2,83.6,16.3,195.8,75.2,8,287.6,24.7,10,lluvioso
875,2:despejado,2:despejado,,0.96,6,18.908453,16.52599,17.445243,84.446929,18.588542,179.555901,62.814912,7.488541,236.086982,20.297727,8,parcialmente_nublado
876,4:parcialmente_nublado,4:parcialmente_nublado,,0.38,5,24.4,21.7,17.3,70.9,24.1,159.1,86.8,10,222.7,19.2,8,parcialmente_nublado
877,4:parcialmente_nublado,3:nublado,+,0.85,9,19,16,14.7,84.6,18.4,180.3,100,10.1,307.7,26.6,10,nublado
878,1:lluvioso,1:lluvioso,,0.86,3,29.1,21.1,17.6,69.1,21.9,182,68.6,9.5,213,18.4,8,lluvioso
879,3:nublado,3:nublado,,0.61,8,17.1,14.7,12.3,80,25.9,182.7,100,9.4,239.1,20.7,9,nublado
880,1:lluvioso,1:lluvioso,,0.62,9,19.1,15.747654,13.905606,86.721847,20.245427,175.506812,94.866744,9.127847,254.72416,22.144745,9,lluvioso
881,2:despejado,2:despejado,,0.96,4,24.557069,20.051326,17.182919,76.537345,26.113101,166.643987,54.496752,9.971135,256.79843,22.222419,9,parcialmente_nublado
882,3:nublado,1:lluvioso,+,0.7,7,23.1,20.7,15.5,68.8,22.3,161.4,90.7,9.9,215.6,18.5,8,lluvioso
883,4:parcialmente_nublado,4:parcialmente_nublado,,0.77,3,26.2,21.9,19.3,77.6,27.7,166.1,52.4,10.2,280.5,24.2,10,parcialmente_nublado
884,3:nublado,3:nublado,,0.98,8.348211,17.52367,15.978378,13.356795,82.741745,16.713097,179.020724,100,9.835037,281.726655,24.189659,9.419178,nublado
885,4:parcialmente_nublado,4:parcialmente_nublado,,0.71,4,26.1,23.1,20,76,22.3,169.4,75.1,10,243.6,21,9,parcialmente_nublado
886,2:despejado,2:despejado,,0.86,4.451869,18.616608,16.127186,13.940261,87.732298,14.49352,212.485562,58.932322,7.851496,241.401497,21.242694,8.950442,parcialmente_nublado
887,2:despejado,2:despejado,,0.83,4.313505,23.040037,17.732576,15.886488,84.405604,24.579465,168.704893,85.406855,8.592675,245.392613,20.600379,8.135547,parcialmente_nublado
888,2:despejado,2:despejado,,0.97,4.369039,23.041038,17.471904,16.228896,77.949553,22.702312,181.268331,45.468493,9.622685,242.296002,20.03994,8.187023,parcialmente_nublado
889,1:lluvioso,4:parcialmente_nublado,+,0.48,5,27.1,21.1,17.7,70.8,27.7,163.9,75.3,10,231.4,20.1,8,parcialmente_nublado
890,4:parcialmente_nublado,1:lluvioso,+,0.39,8,23.1,19.9,15.1,70.1,22.3,188.4,92.1,10,282.7,24.3,10,lluvioso
891,1:lluvioso,1:lluvioso,,0.6,5,21.1,17.1,17.1,89.8,13,222.8,77,6.6,183.6,15.8,8,lluvioso
892,2:despejado,2:despejado,,0.94,5.059051,17.852205,15.1,13.88356,85.45946,15.029999,186.730205,72.164055,9.104876,236.481052,20.848292,8.157205,parcialmente_nublado
893,2:despejado,2:despejado,,0.98,5.657797,20.732135,15.081396,13.182646,80.883894,27.18785,173.473004,29.406045,9.555009,225.952817,19.677928,8,parcialmente_nublado
894,1:lluvioso,3:nublado,+,0.5,9.404152,23.621809,19.662962,15.73658,78.315338,22.640965,168.231138,87.579409,9.642831,214.054872,18.489061,8,parcialmente_nublado
895,1:lluvioso,1:lluvioso,,0.91,3,26.835426,19.804354,19.957738,82.437223,16.255886,186.887944,77.020189,9.549772,214.947977,18.611789,8.462424,lluvioso
